latitude,longitude,neighbourhood_cleansed,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price,rating_bucket
41.94428,-87.72801,Irving Park,Entire rental unit,Entire home/apt,4.98,6,3.0,4.0,160.0,4.9-5.0
41.89362,-87.660095,West Town,Entire rental unit,Entire home/apt,4.76,6,3.0,4.0,138.0,4.7-4.8
41.76019,-87.60024,Greater Grand Crossing,Entire rental unit,Entire home/apt,5.0,6,2.0,3.0,150.0,4.9-5.0
41.88442,-87.62465,Loop,Entire rental unit,Entire home/apt,4.74,8,3.0,4.0,269.0,4.7-4.8
41.8852,-87.62673,Loop,Entire rental unit,Entire home/apt,4.82,6,2.0,3.0,232.0,4.8-4.9
41.88666,-87.6263,Loop,Entire rental unit,Entire home/apt,4.65,8,3.0,4.0,287.0,4.6-4.7
41.94492,-87.65675,Lake View,Entire condo,Entire home/apt,4.79,6,2.0,3.0,129.0,4.7-4.8
41.87432,-87.62371,Loop,Room in hotel,Private room,4.42,4,2.0,3.0,986.0,4.25-4.5
41.87599,-87.62539,Loop,Room in hotel,Private room,4.33,2,1.0,1.0,263.0,4.25-4.5
41.87596,-87.6251,Loop,Room in hotel,Private room,4.41,2,1.0,1.0,149.0,4.25-4.5
41.80734,-87.60564,Kenwood,Entire condo,Entire home/apt,5.0,16,1.0,1.0,193.0,4.9-5.0
41.89678629999999,-87.6317246,Near North Side,Entire rental unit,Entire home/apt,,2,1.0,1.0,121.0,No rating
41.89678629999999,-87.6317246,Near North Side,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,118.0,4.9-5.0
41.82725,-87.61862,Douglas,Entire condo,Entire home/apt,4.85,4,1.0,1.0,84.0,4.8-4.9
41.91823,-87.73634,Hermosa,Entire rental unit,Entire home/apt,4.68,6,3.0,3.0,100.0,4.6-4.7
41.78335,-87.59815,Woodlawn,Entire condo,Entire home/apt,4.65,6,3.0,3.0,135.0,4.6-4.7
42.017338228789406,-87.66402118066037,Rogers Park,Private room in condo,Private room,4.79,1,1.0,0.0,50.0,4.7-4.8
41.95486,-87.70524,Irving Park,Entire loft,Entire home/apt,,2,1.0,2.0,125.0,No rating
41.78445,-87.6095,Woodlawn,Entire condo,Entire home/apt,4.85,6,3.0,3.0,249.0,4.8-4.9
41.94994144087489,-87.65973787141304,Lake View,Entire condo,Entire home/apt,4.85,5,1.0,1.0,58.0,4.8-4.9
41.97798,-87.68467,Lincoln Square,Entire guesthouse,Entire home/apt,4.89,4,1.0,1.0,135.0,4.8-4.9
41.8835,-87.66919,Near West Side,Entire guest suite,Entire home/apt,4.97,12,4.0,4.0,797.0,4.9-5.0
41.89678629999999,-87.6317246,Near North Side,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,116.0,4.9-5.0
41.89678629999999,-87.6317246,Near North Side,Entire rental unit,Entire home/apt,5.0,2,0.0,1.0,98.0,4.9-5.0
41.89678629999999,-87.6317246,Near North Side,Entire rental unit,Entire home/apt,1.0,2,0.0,1.0,100.0,0.0-1.0
41.87618612098401,-87.76468517317684,Austin,Entire rental unit,Entire home/apt,4.66,6,3.0,4.0,124.0,4.6-4.7
41.88585,-87.63054,Loop,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,180.0,No rating
41.8931,-87.61807,Near North Side,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,264.0,4.9-5.0
41.88753,-87.6305,Near North Side,Entire serviced apartment,Entire home/apt,5.0,2,0.0,1.0,120.0,4.9-5.0
41.8894,-87.63945,Near North Side,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,252.0,4.9-5.0
41.88343,-87.62954,Loop,Entire serviced apartment,Entire home/apt,,2,0.0,1.0,256.0,No rating
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,4.0,4,0.0,0.0,147.0,3.5-4.0
41.89622,-87.63172,Near North Side,Entire condo,Entire home/apt,4.74,4,1.0,2.0,99.0,4.7-4.8
41.8836,-87.66934,Near West Side,Entire condo,Entire home/apt,4.93,12,4.0,7.0,492.0,4.9-5.0
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,,2,1.0,1.0,207.0,No rating
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,5.0,4,2.0,2.0,220.0,4.9-5.0
41.82966,-87.61963,Douglas,Entire rental unit,Entire home/apt,4.86,4,2.0,2.0,53.0,4.8-4.9
41.94632,-87.65958,Lake View,Entire condo,Entire home/apt,4.85,6,2.0,2.0,200.0,4.8-4.9
41.92585,-87.65445,Lincoln Park,Entire home,Entire home/apt,4.85,6,2.0,3.0,206.0,4.8-4.9
41.89531,-87.63874,Near North Side,Entire condo,Entire home/apt,4.99,10,3.0,5.0,482.0,4.9-5.0
41.88744,-87.63237,Loop,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,276.0,4.9-5.0
41.89133,-87.63784,Near North Side,Entire serviced apartment,Entire home/apt,4.5,4,2.0,2.0,277.0,4.25-4.5
41.88957,-87.63414,Near North Side,Entire serviced apartment,Entire home/apt,,5,2.0,3.0,239.0,No rating
41.89012,-87.67764,West Town,Entire rental unit,Entire home/apt,4.83,6,3.0,4.0,158.0,4.8-4.9
41.89678629999999,-87.6317246,Near North Side,Entire rental unit,Entire home/apt,,2,0.0,1.0,100.0,No rating
41.83466,-87.61152,Douglas,Private room in home,Private room,4.92,2,1.0,1.0,79.0,4.9-5.0
41.84863,-87.67969,Lower West Side,Entire rental unit,Entire home/apt,4.89,6,2.0,2.0,135.0,4.8-4.9
41.88297,-87.62986,Loop,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,119.0,No rating
41.87839,-87.64755,Near West Side,Entire serviced apartment,Entire home/apt,5.0,2,1.0,1.0,166.0,4.9-5.0
41.87973,-87.64584,Near West Side,Entire serviced apartment,Entire home/apt,5.0,5,1.0,2.0,199.0,4.9-5.0
41.88732,-87.63194,Loop,Entire serviced apartment,Entire home/apt,,2,0.0,1.0,177.0,No rating
41.88968,-87.63914,Near North Side,Entire serviced apartment,Entire home/apt,,2,0.0,1.0,230.0,No rating
41.88427,-87.62781,Loop,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,302.0,No rating
41.94054,-87.70438,Avondale,Entire guesthouse,Entire home/apt,4.91,2,1.0,1.0,79.0,4.9-5.0
42.012478,-87.688599,West Ridge,Entire rental unit,Entire home/apt,4.9,3,1.0,1.0,149.0,4.8-4.9
41.9494,-87.65936,Lake View,Entire rental unit,Entire home/apt,4.93,16,4.0,7.0,490.0,4.9-5.0
41.89266,-87.61368,Near North Side,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,140.0,No rating
41.88703,-87.6211,Loop,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,130.0,4.9-5.0
41.89206,-87.62096,Near North Side,Entire serviced apartment,Entire home/apt,5.0,2,1.0,1.0,105.0,4.9-5.0
41.8903,-87.62261,Near North Side,Entire serviced apartment,Entire home/apt,,5,2.0,2.0,533.0,No rating
41.88023,-87.64745,Near West Side,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,145.0,4.9-5.0
41.89314,-87.61794,Near North Side,Entire serviced apartment,Entire home/apt,4.0,3,1.0,1.0,125.0,3.5-4.0
41.87867,-87.64772,Near West Side,Entire serviced apartment,Entire home/apt,,3,1.0,0.0,230.0,No rating
41.84036,-87.60836,Douglas,Boat,Entire home/apt,,3,1.0,2.0,400.0,No rating
41.93866,-87.66465,Lake View,Entire rental unit,Entire home/apt,5.0,1,1.0,1.0,110.0,4.9-5.0
41.96021,-87.65756,Uptown,Entire rental unit,Entire home/apt,4.72,2,0.0,1.0,75.0,4.7-4.8
41.93884,-87.66637,Lake View,Entire rental unit,Entire home/apt,4.8,3,2.0,2.0,112.0,4.7-4.8
41.8919,-87.61708,Near North Side,Entire serviced apartment,Entire home/apt,,6,2.0,3.0,231.0,No rating
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,4.67,4,2.0,2.0,277.0,4.6-4.7
41.9984,-87.67436,Rogers Park,Entire rental unit,Entire home/apt,4.46,4,2.0,2.0,79.0,4.25-4.5
41.89953,-87.62248,Near North Side,Entire rental unit,Entire home/apt,4.75,2,0.0,1.0,101.0,4.7-4.8
41.88295,-87.69518,East Garfield Park,Private room in home,Private room,5.0,2,1.0,1.0,44.0,4.9-5.0
41.88319,-87.69651,East Garfield Park,Private room in home,Private room,,2,1.0,1.0,44.0,No rating
41.88492,-87.69682,East Garfield Park,Private room in home,Private room,5.0,2,1.0,1.0,44.0,4.9-5.0
41.86006,-87.66353,Near West Side,Private room in rental unit,Private room,5.0,2,1.0,1.0,44.0,4.9-5.0
41.85849,-87.66293,Lower West Side,Private room in rental unit,Private room,,2,1.0,1.0,44.0,No rating
41.8591,-87.6635,Lower West Side,Private room in rental unit,Private room,5.0,2,1.0,1.0,44.0,4.9-5.0
41.8583,-87.66169,Lower West Side,Private room in rental unit,Private room,,2,1.0,1.0,59.0,No rating
41.92238,-87.64031,Lincoln Park,Entire condo,Entire home/apt,4.98,7,2.0,4.0,284.0,4.9-5.0
41.90147,-87.67569,West Town,Entire rental unit,Entire home/apt,4.97,2,1.0,1.0,163.0,4.9-5.0
41.89728,-87.65601,West Town,Entire townhouse,Entire home/apt,4.77,4,1.0,2.0,82.0,4.7-4.8
41.95532,-87.65588,Uptown,Private room in rental unit,Private room,4.96,2,1.0,1.0,88.0,4.9-5.0
41.94186,-87.68001,North Center,Entire condo,Entire home/apt,5.0,9,4.0,4.0,230.0,4.9-5.0
41.94161,-87.67977,North Center,Entire condo,Entire home/apt,5.0,8,3.0,4.0,184.0,4.9-5.0
41.85656,-87.66483,Lower West Side,Entire rental unit,Entire home/apt,4.86,5,2.0,2.0,127.0,4.8-4.9
41.96291,-87.735344,Irving Park,Private room in rental unit,Private room,5.0,2,1.0,1.0,54.0,4.9-5.0
41.96291,-87.735344,Irving Park,Private room in rental unit,Private room,5.0,2,1.0,1.0,47.0,4.9-5.0
41.94026,-87.68128,North Center,Entire condo,Entire home/apt,4.75,6,2.0,3.0,165.0,4.7-4.8
41.87626,-87.69622,East Garfield Park,Entire rental unit,Entire home/apt,4.82,6,3.0,3.0,82.0,4.8-4.9
41.88582,-87.63054,Loop,Entire serviced apartment,Entire home/apt,,3,1.0,1.0,350.0,No rating
41.89729,-87.62242,Near North Side,Entire serviced apartment,Entire home/apt,4.84,6,2.0,4.0,190.0,4.8-4.9
41.8857,-87.63257,Loop,Entire serviced apartment,Entire home/apt,,5,0.0,1.0,401.0,No rating
41.86017,-87.6618,Near West Side,Entire rental unit,Entire home/apt,,6,8.0,8.0,310.0,No rating
41.8491024981422,-87.63609634712014,Armour Square,Entire rental unit,Entire home/apt,4.68,9,4.0,5.0,207.0,4.6-4.7
41.88436,-87.62632,Loop,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,276.0,4.9-5.0
41.96143,-87.71974,Albany Park,Entire condo,Entire home/apt,4.78,5,2.0,2.0,89.0,4.7-4.8
41.97455,-87.67811,Lincoln Square,Private room in rental unit,Private room,4.75,1,1.0,1.0,47.0,4.7-4.8
41.8252,-87.67025,Mckinley Park,Entire condo,Entire home/apt,4.83,2,1.0,1.0,73.0,4.8-4.9
41.94888,-87.70593,Irving Park,Entire rental unit,Entire home/apt,4.87,8,3.0,4.0,222.0,4.8-4.9
41.93099,-87.6531,Lincoln Park,Entire rental unit,Entire home/apt,4.82,8,4.0,5.0,238.0,4.8-4.9
41.94776,-87.81846,Dunning,Entire guesthouse,Entire home/apt,4.88,4,2.0,2.0,140.0,4.8-4.9
41.89632,-87.63313,Near North Side,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,254.0,4.9-5.0
41.85231,-87.68414,Lower West Side,Entire rental unit,Entire home/apt,4.83,6,3.0,3.0,120.0,4.8-4.9
41.8670646,-87.6231114,Near South Side,Entire rental unit,Entire home/apt,,2,1.0,1.0,121.0,No rating
41.90756,-87.68714,West Town,Entire rental unit,Entire home/apt,4.89,4,1.0,2.0,85.0,4.8-4.9
41.94636,-87.662,Lake View,Entire rental unit,Entire home/apt,4.87,4,1.0,3.0,98.0,4.8-4.9
41.87522,-87.68886,Near West Side,Entire guest suite,Entire home/apt,4.96,4,2.0,3.0,178.0,4.9-5.0
41.91183,-87.6352,Lincoln Park,Entire rental unit,Entire home/apt,4.92,2,1.0,1.0,89.0,4.9-5.0
41.91522,-87.68453,Logan Square,Entire rental unit,Entire home/apt,4.9,4,2.0,2.0,161.0,4.8-4.9
41.89019,-87.63874,Near North Side,Entire condo,Entire home/apt,,4,2.0,2.0,680.0,No rating
41.92186,-87.70374,Logan Square,Entire rental unit,Entire home/apt,4.9,3,1.0,1.0,140.0,4.8-4.9
41.92337,-87.6517,Lincoln Park,Entire condo,Entire home/apt,4.85,16,8.0,9.0,614.0,4.8-4.9
41.93558,-87.65865,Lake View,Entire rental unit,Entire home/apt,4.85,4,2.0,2.0,75.0,4.8-4.9
41.99592,-87.79028,Norwood Park,Private room in rental unit,Private room,5.0,1,1.0,0.0,33.0,4.9-5.0
41.82016,-87.62011,Grand Boulevard,Entire guest suite,Entire home/apt,4.88,2,1.0,1.0,96.0,4.8-4.9
41.88802,-87.64552,Near West Side,Entire condo,Entire home/apt,4.8,4,3.0,3.0,99.0,4.7-4.8
41.92411,-87.69783,Logan Square,Entire rental unit,Entire home/apt,,4,2.0,2.0,156.0,No rating
41.96766,-87.75195,Portage Park,Entire condo,Entire home/apt,4.74,2,2.0,2.0,84.0,4.7-4.8
41.93558,-87.65865,Lake View,Entire rental unit,Entire home/apt,4.8,2,1.0,1.0,77.0,4.7-4.8
41.80942,-87.61228,Grand Boulevard,Entire condo,Entire home/apt,4.92,4,2.0,2.0,186.0,4.9-5.0
41.947811126708984,-87.65404510498047,Lake View,Entire condo,Entire home/apt,4.79,9,4.0,5.0,493.0,4.7-4.8
41.94226,-87.67901,North Center,Entire condo,Entire home/apt,5.0,2,1.0,1.0,205.0,4.9-5.0
41.9356,-87.64241,Lake View,Entire rental unit,Entire home/apt,4.65,2,1.0,1.0,63.0,4.6-4.7
41.94317,-87.64489,Lake View,Entire rental unit,Entire home/apt,4.84,4,2.0,2.0,66.0,4.8-4.9
41.92411,-87.69783,Logan Square,Entire rental unit,Entire home/apt,4.0,4,2.0,2.0,158.0,3.5-4.0
41.8837,-87.63487,Loop,Entire serviced apartment,Entire home/apt,5.0,2,0.0,1.0,150.0,4.9-5.0
41.89969095147922,-87.62006726968949,Near North Side,Entire rental unit,Entire home/apt,4.83,7,2.0,3.0,117.0,4.8-4.9
41.78431,-87.60834,Woodlawn,Private room in home,Private room,4.69,1,1.0,1.0,45.0,4.6-4.7
41.89593,-87.63184,Near North Side,Entire serviced apartment,Entire home/apt,5.0,4,1.0,1.0,148.0,4.9-5.0
41.80163,-87.62573,Washington Park,Entire rental unit,Entire home/apt,4.95,6,3.0,3.0,175.0,4.9-5.0
41.89254,-87.68873,West Town,Entire home,Entire home/apt,4.98,12,5.0,8.0,644.0,4.9-5.0
41.94532,-87.65963,Lake View,Entire rental unit,Entire home/apt,4.93,2,1.0,1.0,78.0,4.9-5.0
41.9441,-87.65615,Lake View,Entire home,Entire home/apt,4.96,16,5.0,7.0,821.0,4.9-5.0
41.89571,-87.66954,West Town,Private room in home,Private room,5.0,2,1.0,1.0,264.0,4.9-5.0
41.89764,-87.62034,Near North Side,Entire serviced apartment,Entire home/apt,4.8,4,1.0,2.0,102.0,4.7-4.8
41.99752,-87.70145,West Ridge,Entire rental unit,Entire home/apt,4.67,4,2.0,3.0,61.0,4.6-4.7
41.9259,-87.72443,Logan Square,Entire rental unit,Entire home/apt,5.0,4,2.0,2.0,130.0,4.9-5.0
41.87036,-87.62388,Loop,Entire rental unit,Entire home/apt,4.5,4,2.0,2.0,177.0,4.25-4.5
41.89744,-87.62075,Near North Side,Entire serviced apartment,Entire home/apt,5.0,16,6.0,12.0,698.0,4.9-5.0
41.99633,-87.79202,Norwood Park,Private room in rental unit,Private room,4.75,1,1.0,1.0,36.0,4.7-4.8
41.7982,-87.59647,Hyde Park,Entire rental unit,Entire home/apt,4.8,2,1.0,1.0,69.0,4.7-4.8
41.99596,-87.78734,Norwood Park,Private room in home,Private room,4.84,1,1.0,1.0,33.0,4.8-4.9
41.92411,-87.69783,Logan Square,Entire rental unit,Entire home/apt,4.5,4,2.0,2.0,160.0,4.25-4.5
41.94517299999999,-87.641759,Lake View,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,112.0,4.9-5.0
41.94517299999999,-87.641759,Lake View,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,111.0,4.9-5.0
41.89952017412057,-87.61961261957079,Near North Side,Entire rental unit,Entire home/apt,4.61,7,2.0,3.0,120.0,4.6-4.7
41.89847,-87.62237,Near North Side,Entire serviced apartment,Entire home/apt,4.87,6,2.0,5.0,152.0,4.8-4.9
42.00096,-87.66274,Rogers Park,Entire rental unit,Entire home/apt,4.8,6,2.0,3.0,191.0,4.7-4.8
41.91365,-87.68666,West Town,Entire home,Entire home/apt,4.81,8,3.0,5.0,253.0,4.8-4.9
41.88748,-87.63077,Near North Side,Entire serviced apartment,Entire home/apt,5.0,4,2.0,2.0,377.0,4.9-5.0
41.93472,-87.72981,Avondale,Entire rental unit,Entire home/apt,4.99,4,2.0,2.0,155.0,4.9-5.0
41.95557,-87.66847,Lake View,Entire rental unit,Entire home/apt,4.71,2,1.0,1.0,65.0,4.7-4.8
41.90049,-87.63218,Near North Side,Entire rental unit,Entire home/apt,4.78,2,0.0,1.0,61.0,4.7-4.8
41.93859,-87.75689,Belmont Cragin,Entire rental unit,Entire home/apt,5.0,3,1.0,2.0,220.0,4.9-5.0
41.99396,-87.78789,Norwood Park,Private room in home,Private room,4.82,1,1.0,1.0,33.0,4.8-4.9
41.91084,-87.71548,Humboldt Park,Private room in rental unit,Private room,4.69,2,1.0,1.0,33.0,4.6-4.7
41.89318,-87.61752,Near North Side,Entire serviced apartment,Entire home/apt,,5,2.0,2.0,294.0,No rating
41.90883,-87.71498,Humboldt Park,Private room in rental unit,Private room,4.83,2,1.0,1.0,33.0,4.8-4.9
41.91023,-87.7169,Humboldt Park,Private room in rental unit,Private room,4.77,2,1.0,1.0,37.0,4.7-4.8
41.89924,-87.62214,Near North Side,Entire serviced apartment,Entire home/apt,4.81,4,1.0,2.0,116.0,4.8-4.9
41.82019,-87.60369,Oakland,Entire guest suite,Entire home/apt,4.92,5,2.0,3.0,169.0,4.9-5.0
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,,4,0.0,0.0,147.0,No rating
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,5.0,4,2.0,2.0,217.0,4.9-5.0
41.93052,-87.64528,Lincoln Park,Entire rental unit,Entire home/apt,4.71,10,4.0,5.0,417.0,4.7-4.8
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,5.0,4,2.0,2.0,277.0,4.9-5.0
41.89159,-87.63697,Near North Side,Entire serviced apartment,Entire home/apt,4.71,4,1.0,1.0,270.0,4.7-4.8
41.891326904296875,-87.6378402709961,Near North Side,Entire serviced apartment,Entire home/apt,4.43,4,1.0,1.0,270.0,4.25-4.5
41.9740293,-87.6602626,Uptown,Entire rental unit,Entire home/apt,,2,1.0,1.0,129.0,No rating
41.7406,-87.55933,South Chicago,Entire rental unit,Entire home/apt,,4,2.0,2.0,150.0,No rating
41.87482,-87.69469,East Garfield Park,Private room in rental unit,Private room,4.33,3,1.0,1.0,23.0,4.25-4.5
41.89768,-87.6216,Near North Side,Entire serviced apartment,Entire home/apt,5.0,2,1.0,1.0,102.0,4.9-5.0
41.9398,-87.65687,Lake View,Entire rental unit,Entire home/apt,4.96,2,1.0,2.0,139.0,4.9-5.0
41.94735,-87.65889,Lake View,Entire condo,Entire home/apt,4.78,10,4.0,6.0,159.0,4.7-4.8
41.92376,-87.72187,Logan Square,Entire rental unit,Entire home/apt,4.84,4,1.0,2.0,112.0,4.8-4.9
41.95898,-87.72966,Irving Park,Entire condo,Entire home/apt,4.86,4,1.0,2.0,90.0,4.8-4.9
41.87051,-87.65354,Near West Side,Private room in home,Private room,4.75,2,1.0,1.0,70.0,4.7-4.8
41.93885,-87.75705,Portage Park,Private room in rental unit,Private room,5.0,3,2.0,3.0,193.0,4.9-5.0
41.90933,-87.69165,West Town,Entire guest suite,Entire home/apt,4.99,3,0.0,2.0,125.0,4.9-5.0
41.80424,-87.60391,Kenwood,Private room in townhouse,Private room,4.89,1,1.0,1.0,30.0,4.8-4.9
41.88547,-87.64323,Near West Side,Entire rental unit,Entire home/apt,4.7,2,1.0,1.0,83.0,4.6-4.7
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.74,3,0.0,2.0,50.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.71,3,0.0,2.0,50.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.7,3,0.0,2.0,55.0,4.6-4.7
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.84,1,0.0,1.0,50.0,4.8-4.9
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.77,1,0.0,1.0,40.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.7,1,0.0,1.0,40.0,4.6-4.7
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.81,1,0.0,1.0,40.0,4.8-4.9
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.72,2,0.0,1.0,55.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.79,3,0.0,2.0,50.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.75,3,0.0,2.0,55.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.7,3,0.0,2.0,50.0,4.6-4.7
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.87,1,0.0,1.0,40.0,4.8-4.9
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.84,1,0.0,1.0,40.0,4.8-4.9
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.78,3,0.0,2.0,50.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.75,2,0.0,1.0,50.0,4.7-4.8
41.89581,-87.65577,West Town,Entire condo,Entire home/apt,4.85,2,0.0,1.0,55.0,4.8-4.9
41.9740293,-87.6602626,Uptown,Entire rental unit,Entire home/apt,,2,1.0,1.0,114.0,No rating
41.93618,-87.64229,Lake View,Entire rental unit,Entire home/apt,4.78,2,1.0,1.0,58.0,4.7-4.8
41.95679,-87.65119,Uptown,Entire rental unit,Entire home/apt,4.76,2,0.0,1.0,66.0,4.7-4.8
41.84914,-87.68134,Lower West Side,Entire rental unit,Entire home/apt,4.9,2,1.0,1.0,80.0,4.8-4.9
41.95414,-87.6703,Lake View,Entire rental unit,Entire home/apt,4.75,2,0.0,1.0,81.0,4.7-4.8
41.86731051276551,-87.62288957834244,Near South Side,Entire rental unit,Entire home/apt,,4,1.0,1.0,1000.0,No rating
41.8851235,-87.62594589999999,Loop,Entire rental unit,Entire home/apt,5.0,2,1.0,1.0,114.0,4.9-5.0
41.9704,-87.67139,Uptown,Entire condo,Entire home/apt,4.64,4,1.0,3.0,61.0,4.6-4.7
41.78262,-87.60703,Woodlawn,Private room in home,Private room,4.7,1,5.0,1.0,45.0,4.6-4.7
41.93742,-87.71936,Avondale,Entire rental unit,Entire home/apt,4.96,7,3.0,4.0,242.0,4.9-5.0
41.93653,-87.64696,Lake View,Entire condo,Entire home/apt,4.81,8,4.0,4.0,256.0,4.8-4.9
41.90011,-87.71736,Humboldt Park,Entire rental unit,Entire home/apt,4.59,4,2.0,2.0,149.0,4.5-4.6
41.82833,-87.62038,Douglas,Entire rental unit,Entire home/apt,4.94,4,2.0,3.0,135.0,4.9-5.0
41.88537,-87.61958,Loop,Entire serviced apartment,Entire home/apt,5.0,3,1.0,1.0,248.0,4.9-5.0
41.78395,-87.6073,Woodlawn,Private room in home,Private room,4.82,1,1.0,1.0,45.0,4.8-4.9
41.69817,-87.66957,Morgan Park,Entire home,Entire home/apt,4.59,10,3.0,3.0,229.0,4.5-4.6
41.85567,-87.6239,Near South Side,Entire condo,Entire home/apt,4.87,8,2.0,3.0,119.0,4.8-4.9
41.89572,-87.6333,Near North Side,Entire condo,Entire home/apt,,2,1.0,1.0,78.0,No rating
41.96423,-87.69226,Lincoln Square,Entire rental unit,Entire home/apt,4.69,2,1.0,1.0,78.0,4.6-4.7
41.88646,-87.62462,Loop,Entire rental unit,Entire home/apt,4.78,6,2.0,2.0,222.0,4.7-4.8
41.81885,-87.61365,Grand Boulevard,Entire rental unit,Entire home/apt,4.93,2,1.0,2.0,110.0,4.9-5.0
41.91755,-87.71712,Logan Square,Entire rental unit,Entire home/apt,4.85,6,3.0,4.0,129.0,4.8-4.9
41.905017,-87.664707,West Town,Entire rental unit,Entire home/apt,4.8,6,2.0,4.0,50.0,4.7-4.8
41.89836,-87.62963,Near North Side,Entire rental unit,Entire home/apt,4.97,4,2.0,2.0,126.0,4.9-5.0
41.85225,-87.67791,Lower West Side,Entire rental unit,Entire home/apt,4.81,2,0.0,1.0,55.0,4.8-4.9
41.91691,-87.69657,Logan Square,Private room in rental unit,Private room,4.17,4,1.0,1.0,25.0,4.0-4.25
41.9189,-87.6964,Logan Square,Private room in rental unit,Private room,4.22,3,1.0,1.0,23.0,4.0-4.25
41.9172,-87.69429,Logan Square,Private room in rental unit,Private room,4.54,2,1.0,1.0,36.0,4.5-4.6
41.91883,-87.69642,Logan Square,Private room in rental unit,Private room,4.18,1,1.0,1.0,23.0,4.0-4.25
