,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
88,14034026,JJ495465,2025-11-19T20:03:00.000,035XX S RICHMOND ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,911,9,12,58,04B,1157291.0,1880784.0,2025,2025-11-27T15:41:26.000,41.828634255,-87.698417022,"
,  
(41.828634255, -87.698417022)"
89,14033934,JJ495548,2025-11-19T20:00:00.000,131XX S MACKINAW AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,433,4,10,55,07,1200409.0,1818459.0,2025,2025-11-27T15:41:26.000,41.656626762,-87.542324882,"
,  
(41.656626762, -87.542324882)"
90,14034670,JJ496036,2025-11-19T20:00:00.000,0000X W 79TH ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,623,6,6,69,06,1177570.0,1852632.0,2025,2025-11-27T15:41:26.000,41.750947024,-87.624866323,"
,  
(41.750947024, -87.624866323)"
91,14033888,JJ495504,2025-11-19T20:00:00.000,084XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,412,4,8,46,08B,1192311.0,1849501.0,2025,2025-11-27T15:41:26.000,41.742009509,-87.570950532,"
,  
(41.742009509, -87.570950532)"
92,14034554,JJ496435,2025-11-19T20:00:00.000,044XX W GUNNISON ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1712,17,39,14,06,1145654.0,1931861.0,2025,2025-11-27T15:41:26.000,41.96902321,-87.739816385,"
,  
(41.96902321, -87.739816385)"
93,14033973,JJ495523,2025-11-19T20:00:00.000,082XX W FOREST PRESERVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1631,16,38,17,08B,1120346.0,1921648.0,2025,2025-11-27T15:41:26.000,41.941440844,-87.833094762,"
,  
(41.941440844, -87.833094762)"
94,14034304,JJ495909,2025-11-19T20:00:00.000,007XX N WELLS ST,0810,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,False,False,1832,18,42,8,06,1174606.0,1905138.0,2025,2025-11-27T15:41:26.000,41.895094616,-87.63416208,"
,  
(41.895094616, -87.63416208)"
95,14034225,JJ495722,2025-11-19T20:00:00.000,0000X E 105TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,512,5,9,49,08A,1178302.0,1835338.0,2025,2025-11-27T15:41:26.000,41.703473512,-87.622707113,"
,  
(41.703473512, -87.622707113)"
96,14034222,JJ495856,2025-11-19T20:00:00.000,044XX W WEST END AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1113,11,28,26,07,1146602.0,1900602.0,2025,2025-11-27T15:41:26.000,41.88322748,-87.737129753,"
,  
(41.88322748, -87.737129753)"
97,14035879,JJ497644,2025-11-19T20:00:00.000,015XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1424,14,1,24,06,1163046.0,1910384.0,2025,2025-11-27T15:41:26.000,41.909740682,-87.676471266,"
,  
(41.909740682, -87.676471266)"
98,14034380,JJ496040,2025-11-19T19:56:00.000,030XX E 91ST ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,GROCERY FOOD STORE,False,False,424,4,10,46,04A,1197934.0,1845207.0,2025,2025-11-27T15:41:26.000,41.730087889,-87.550491518,"
,  
(41.730087889, -87.550491518)"
99,14033912,JJ495480,2025-11-19T19:56:00.000,043XX W LAWRENCE AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,ALLEY,True,False,1722,17,39,14,26,1146726.0,1931552.0,2025,2025-11-27T15:41:26.000,41.968154845,-87.735882542,"
,  
(41.968154845, -87.735882542)"
100,14035868,JJ496908,2025-11-19T19:55:00.000,002XX W 24TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,914,9,11,34,06,1175005.0,1888394.0,2025,2025-11-27T15:41:26.000,41.849139074,-87.633198272,"
,  
(41.849139074, -87.633198272)"
101,14033891,JJ495461,2025-11-19T19:53:00.000,049XX S PAULINA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,931,9,20,61,08B,1165846.0,1871896.0,2025,2025-11-27T15:41:26.000,41.804066812,-87.667282056,"
,  
(41.804066812, -87.667282056)"
102,14033969,JJ495482,2025-11-19T19:52:00.000,015XX N LINDER AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,2532,25,37,25,15,1139391.0,1909733.0,2025,2025-11-27T15:41:26.000,41.908418479,-87.763386603,"
,  
(41.908418479, -87.763386603)"
103,14034847,JJ496076,2025-11-19T19:50:00.000,069XX S CREGIER AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,332,3,5,43,06,1189399.0,1859372.0,2025,2025-11-27T15:41:26.000,41.769166707,-87.581303723,"
,  
(41.769166707, -87.581303723)"
104,14033786,JJ495450,2025-11-19T19:50:00.000,011XX S CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,123,1,34,32,06,1175696.0,1895352.0,2025,2025-11-27T15:41:26.000,41.86821682,-87.6304532,"
,  
(41.86821682, -87.6304532)"
105,14033998,JJ495551,2025-11-19T19:50:00.000,078XX S CORNELL AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,411,4,8,43,03,1188596.0,1853397.0,2025,2025-11-27T15:41:26.000,41.752790011,-87.584437765,"
,  
(41.752790011, -87.584437765)"
106,14033901,JJ495452,2025-11-19T19:49:00.000,118XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,524,5,21,53,08B,1172453.0,1826343.0,2025,2025-11-27T15:41:26.000,41.678920264,-87.644388307,"
,  
(41.678920264, -87.644388307)"
107,14033877,JJ495444,2025-11-19T19:43:00.000,016XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1922,19,47,6,08B,1164812.0,1923968.0,2025,2025-11-27T15:41:26.000,41.946978676,-87.669597449,"
,  
(41.946978676, -87.669597449)"
108,14033922,JJ495498,2025-11-19T19:42:00.000,060XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,313,3,20,42,08B,1180307.0,1865162.0,2025,2025-11-27T15:41:26.000,41.785268355,-87.614452924,"
,  
(41.785268355, -87.614452924)"
109,14033885,JJ495454,2025-11-19T19:37:00.000,030XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,831,8,15,66,08B,1157081.0,1860042.0,2025,2025-11-27T15:41:26.000,41.771719645,-87.69974844,"
,  
(41.771719645, -87.69974844)"
110,14033927,JJ495448,2025-11-19T19:35:00.000,049XX N MARINE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2024,20,48,3,08B,1169938.0,1933073.0,2025,2025-11-27T15:41:26.000,41.971852622,-87.650489142,"
,  
(41.971852622, -87.650489142)"
111,14034195,JJ495866,2025-11-19T19:30:00.000,030XX N CICERO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2521,25,31,19,07,1143839.0,1919955.0,2025,2025-11-27T15:41:26.000,41.936386421,-87.746789805,"
,  
(41.936386421, -87.746789805)"
112,14034641,JJ495485,2025-11-19T19:30:00.000,010XX E 62ND ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,314,3,20,42,08A,1184120.0,1864110.0,2025,2025-11-27T15:41:26.000,41.782293243,-87.600505797,"
,  
(41.782293243, -87.600505797)"
113,14038127,JJ495949,2025-11-19T19:30:00.000,019XX W IRVING PARK RD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1922,19,47,5,07,1162789.0,1926577.0,2025,2025-11-27T15:41:26.000,41.954180653,-87.676959967,"
,  
(41.954180653, -87.676959967)"
114,14033875,JJ495460,2025-11-19T19:23:00.000,0000X W TERMINAL ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,1651,16,41,76,15,1100317.0,1935229.0,2025,2025-11-27T15:41:26.000,41.979006297,-87.906463155,"
,  
(41.979006297, -87.906463155)"
115,14034349,JJ496082,2025-11-19T19:20:00.000,037XX W GRENSHAW ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1133,11,24,29,06,1151720.0,1894784.0,2025,2025-11-27T15:41:26.000,41.867163142,-87.718489043,"
,  
(41.867163142, -87.718489043)"
116,14034757,JJ496631,2025-11-19T19:20:00.000,030XX W BELDEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1414,14,35,22,07,1155590.0,1915253.0,2025,2025-11-27T15:41:26.000,41.923255036,-87.703730232,"
,  
(41.923255036, -87.703730232)"
117,14033752,JJ495449,2025-11-19T19:16:00.000,066XX S WASHTENAW AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,831,8,16,66,08A,1159517.0,1860604.0,2025,2025-11-27T15:41:26.000,41.773212262,-87.690803401,"
,  
(41.773212262, -87.690803401)"
118,14033874,JJ495451,2025-11-19T19:16:00.000,005XX E 103RD ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,GAS STATION,False,False,511,5,9,49,20,1181646.0,1836784.0,2025,2025-11-27T15:41:26.000,41.707365152,-87.610417732,"
,  
(41.707365152, -87.610417732)"
119,14038618,JJ500688,2025-11-19T19:15:00.000,020XX S WENTWORTH AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,914,9,11,34,06,1175356.0,1890576.0,2025,2025-11-27T15:41:26.000,41.855118781,-87.631844657,"
,  
(41.855118781, -87.631844657)"
120,14034393,JJ496023,2025-11-19T19:14:00.000,021XX W 50TH ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,931,9,15,61,05,1162933.0,1871492.0,2025,2025-11-27T15:41:26.000,41.803019635,-87.677976871,"
,  
(41.803019635, -87.677976871)"
121,14033784,JJ495431,2025-11-19T19:10:00.000,101XX S INDIANAPOLIS AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,432,4,10,52,04B,1202446.0,1838585.0,2025,2025-11-27T15:41:26.000,41.71180283,-87.534188299,"
,  
(41.71180283, -87.534188299)"
122,14033878,JJ495425,2025-11-19T19:10:00.000,038XX N PITTSBURGH AVE,0560,ASSAULT,SIMPLE,STREET,False,False,1631,16,38,17,08A,1120377.0,1924486.0,2025,2025-11-27T15:41:26.000,41.949228188,-87.832919925,"
,  
(41.949228188, -87.832919925)"
123,14040181,JJ503074,2025-11-19T19:09:00.000,014XX W 71ST PL,1752,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,734,7,17,67,17,,,2025,2025-11-27T15:41:26.000,,,
124,14033771,JJ495441,2025-11-19T19:02:00.000,010XX N DRAKE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,False,1121,11,27,23,04A,1152523.0,1906607.0,2025,2025-11-27T15:41:26.000,41.899590867,-87.715228479,"
,  
(41.899590867, -87.715228479)"
125,14035569,JJ496692,2025-11-19T19:00:00.000,020XX W MOFFAT ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1434,14,32,22,06,1162564.0,1912465.0,2025,2025-11-27T15:41:26.000,41.915461208,-87.678183535,"
,  
(41.915461208, -87.678183535)"
126,14034549,JJ496308,2025-11-19T19:00:00.000,032XX N NEENAH AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1632,16,38,17,05,1132146.0,1920909.0,2025,2025-11-27T15:41:26.000,41.939215794,-87.78974136,"
,  
(41.939215794, -87.78974136)"
127,14034148,JJ495754,2025-11-19T19:00:00.000,065XX W BELLE PLAINE AVE,0810,THEFT,OVER $500,STREET,False,False,1632,16,38,17,06,1132093.0,1926671.0,2025,2025-11-27T15:41:26.000,41.955028278,-87.78980186,"
,  
(41.955028278, -87.78980186)"
128,14034957,JJ496750,2025-11-19T19:00:00.000,100XX S LAFAYETTE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,511,5,9,49,07,1177695.0,1838463.0,2025,2025-11-27T15:41:26.000,41.712062668,-87.624835658,"
,  
(41.712062668, -87.624835658)"
129,14034267,JJ495795,2025-11-19T19:00:00.000,037XX W LE MOYNE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2535,25,26,23,14,1150951.0,1909708.0,2025,2025-11-27T15:41:26.000,41.908131247,-87.720921158,"
,  
(41.908131247, -87.720921158)"
130,14034198,JJ495760,2025-11-19T19:00:00.000,078XX S PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,611,6,17,71,07,1166375.0,1852657.0,2025,2025-11-27T15:41:26.000,41.751261264,-87.665889581,"
,  
(41.751261264, -87.665889581)"
131,14033720,JJ495414,2025-11-19T19:00:00.000,001XX S WABASH AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,112,1,34,32,06,1176829.0,1899785.0,2025,2025-11-27T15:41:26.000,41.880355702,-87.626159693,"
,  
(41.880355702, -87.626159693)"
132,14034369,JJ496044,2025-11-19T19:00:00.000,056XX S UNION AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,711,7,16,68,07,1172594.0,1867482.0,2025,2025-11-27T15:41:26.000,41.79180817,-87.642663757,"
,  
(41.79180817, -87.642663757)"
133,14033896,JJ495403,2025-11-19T18:58:00.000,034XX S HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,915,9,11,60,08B,1171535.0,1881885.0,2025,2025-11-27T15:41:26.000,41.831354737,-87.646124583,"
,  
(41.831354737, -87.646124583)"
134,14034695,JJ495382,2025-11-19T18:56:00.000,088XX S OGLESBY AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,412,4,8,48,08B,1193372.0,1846757.0,2025,2025-11-27T15:41:26.000,41.734453872,-87.567152629,"
,  
(41.734453872, -87.567152629)"
135,14033788,JJ495413,2025-11-19T18:55:00.000,117XX S MARSHFIELD AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2234,22,21,75,06,1167515.0,1826950.0,2025,2025-11-27T15:41:26.000,41.680692908,-87.662446079,"
,  
(41.680692908, -87.662446079)"
136,14033742,JJ495447,2025-11-19T18:51:00.000,025XX W PETERSON AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,False,True,2011,20,40,2,26,1158489.0,1939773.0,2025,2025-11-27T15:41:26.000,41.990480416,-87.692404416,"
,  
(41.990480416, -87.692404416)"
137,14034264,JJ495886,2025-11-19T18:50:00.000,018XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1225,12,27,28,06,1164150.0,1898190.0,2025,2025-11-27T15:41:26.000,41.876256138,-87.672760517,"
,  
(41.876256138, -87.672760517)"
138,14033871,JJ495390,2025-11-19T18:47:00.000,048XX S CHICAGO BEACH DR,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,True,222,2,5,39,04B,1187888.0,1873183.0,2025,2025-11-27T15:41:26.000,41.807101267,-87.586402447,"
,  
(41.807101267, -87.586402447)"
139,14033747,JJ495418,2025-11-19T18:46:00.000,003XX W 59TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,711,7,20,68,08B,1174985.0,1865496.0,2025,2025-11-27T15:41:26.000,41.786305333,-87.633955671,"
,  
(41.786305333, -87.633955671)"
140,14035254,JJ497147,2025-11-19T18:46:00.000,008XX W RANDOLPH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,False,False,1224,12,27,28,11,1170616.0,1901243.0,2025,2025-11-27T15:41:26.000,41.884494771,-87.648930297,"
,  
(41.884494771, -87.648930297)"
141,14033868,JJ495421,2025-11-19T18:39:00.000,062XX S ASHLAND AVE,0820,THEFT,$500 AND UNDER,ALLEY,True,False,714,7,16,67,06,1166741.0,1863301.0,2025,2025-11-27T15:41:26.000,41.780462019,-87.664244955,"
,  
(41.780462019, -87.664244955)"
142,14033886,JJ495396,2025-11-19T18:39:00.000,065XX S DR MARTIN LUTHER KING JR DR,1330,CRIMINAL TRESPASS,TO LAND,STREET,True,False,312,3,20,69,26,1180043.0,1861837.0,2025,2025-11-27T15:41:26.000,41.776150283,-87.615522623,"
,  
(41.776150283, -87.615522623)"
143,14033769,JJ495415,2025-11-19T18:32:00.000,045XX S TRUMBULL AVE,0820,THEFT,$500 AND UNDER,ALLEY,False,False,821,8,12,58,06,1154142.0,1874491.0,2025,2025-11-27T15:41:26.000,41.811428715,-87.710138023,"
,  
(41.811428715, -87.710138023)"
144,14035285,JJ497020,2025-11-19T18:30:00.000,035XX N CLAREMONT AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,1921,19,32,5,26,1160071.0,1923683.0,2025,2025-11-27T15:41:26.000,41.94629604,-87.687031915,"
,  
(41.94629604, -87.687031915)"
145,14035229,JJ496968,2025-11-19T18:30:00.000,095XX S STATE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,511,5,9,49,07,1177974.0,1841715.0,2025,2025-11-27T15:41:26.000,41.720980285,-87.623715728,"
,  
(41.720980285, -87.623715728)"
146,14033773,JJ495420,2025-11-19T18:30:00.000,029XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,133,1,4,35,14,1179394.0,1885524.0,2025,2025-11-27T15:41:26.000,41.841164277,-87.6171782,"
,  
(41.841164277, -87.6171782)"
147,14034336,JJ495927,2025-11-19T18:28:00.000,014XX S CANAL ST,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,124,1,25,28,06,1173362.0,1893147.0,2025,2025-11-27T15:41:26.000,41.862218265,-87.639087164,"
,  
(41.862218265, -87.639087164)"
148,14033759,JJ495423,2025-11-19T18:25:00.000,042XX S KEDZIE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,921,9,12,58,26,1155718.0,1876371.0,2025,2025-11-27T15:41:26.000,41.816556176,-87.704306821,"
,  
(41.816556176, -87.704306821)"
149,14040644,JJ503510,2025-11-19T18:25:00.000,021XX W 83RD ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,614,6,18,71,06,,,2025,2025-11-27T15:41:26.000,,,
150,14033772,JJ495359,2025-11-19T18:16:00.000,021XX E 71ST ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,333,3,5,43,06,1191527.0,1858274.0,2025,2025-11-27T15:41:26.000,41.766102387,-87.573539169,"
,  
(41.766102387, -87.573539169)"
151,14034840,JJ496374,2025-11-19T18:05:00.000,024XX W WALTON ST,0810,THEFT,OVER $500,STREET,False,False,1212,12,36,24,06,1159985.0,1906249.0,2025,2025-11-27T15:41:26.000,41.898457687,-87.6878304,"
,  
(41.898457687, -87.6878304)"
152,14035859,JJ497623,2025-11-19T18:02:00.000,005XX W MADISON ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,121,1,34,28,11,1172573.0,1900294.0,2025,2025-11-27T15:41:26.000,41.881847601,-87.641772074,"
,  
(41.881847601, -87.641772074)"
153,14033755,JJ495357,2025-11-19T18:02:00.000,010XX W 77TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,612,6,17,71,15,1170790.0,1853763.0,2025,2025-11-27T15:41:26.000,41.75420115,-87.649678573,"
,  
(41.75420115, -87.649678573)"
154,14034574,JJ496443,2025-11-19T18:00:00.000,011XX N PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1213,12,1,24,14,1164849.0,1907760.0,2025,2025-11-27T15:41:26.000,41.902502165,-87.669922369,"
,  
(41.902502165, -87.669922369)"
155,14034178,JJ495827,2025-11-19T18:00:00.000,017XX W ESTES AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2423,24,49,1,14,1163734.0,1947452.0,2025,2025-11-27T15:41:26.000,42.011442451,-87.672894316,"
,  
(42.011442451, -87.672894316)"
156,14034616,JJ496473,2025-11-19T18:00:00.000,028XX W MONTROSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1724,17,33,14,14,1156471.0,1929102.0,2025,2025-11-27T15:41:26.000,41.961239841,-87.700117215,"
,  
(41.961239841, -87.700117215)"
157,14034159,JJ495751,2025-11-19T18:00:00.000,033XX W 84TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,834,8,18,70,14,1155551.0,1848695.0,2025,2025-11-27T15:41:26.000,41.740612453,-87.705660445,"
,  
(41.740612453, -87.705660445)"
158,14033639,JJ495347,2025-11-19T18:00:00.000,013XX W 109TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,2234,22,21,75,08A,1169289.0,1832150.0,2025,2025-11-27T15:41:26.000,41.694924479,-87.655802638,"
,  
(41.694924479, -87.655802638)"
159,14035500,JJ497451,2025-11-19T18:00:00.000,026XX N CANNON DR,0810,THEFT,OVER $500,STREET,False,False,1935,19,43,7,06,1173900.0,1917888.0,2025,2025-11-27T15:41:26.000,41.930096972,-87.63637449,"
,  
(41.930096972, -87.63637449)"
160,14038011,JJ500508,2025-11-19T18:00:00.000,022XX W FILLMORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12,28,28,07,1161316.0,1895188.0,2025,2025-11-27T15:41:26.000,41.868077753,-87.683249476,"
,  
(41.868077753, -87.683249476)"
161,14034230,JJ495808,2025-11-19T18:00:00.000,033XX N SPRINGFIELD AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1732,17,30,21,07,1149804.0,1921959.0,2025,2025-11-27T15:41:26.000,41.94177148,-87.724815306,"
,  
(41.94177148, -87.724815306)"
162,14033765,JJ495463,2025-11-19T18:00:00.000,001XX W CHESTNUT ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1832,18,2,8,08A,1175283.0,1906190.0,2025,2025-11-27T15:41:26.000,41.897966193,-87.631644061,"
,  
(41.897966193, -87.631644061)"
163,14033782,JJ495377,2025-11-19T18:00:00.000,096XX S EXCHANGE AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,True,431,4,10,51,26,1197437.0,1841676.0,2025,2025-11-27T15:41:26.000,41.720410916,-87.55242948,"
,  
(41.720410916, -87.55242948)"
164,14034688,JJ496436,2025-11-19T18:00:00.000,012XX S LOOMIS ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,1233,12,28,28,06,1167235.0,1894396.0,2025,2025-11-27T15:41:26.000,41.865779382,-87.661542506,"
,  
(41.865779382, -87.661542506)"
165,14033670,JJ495358,2025-11-19T17:57:00.000,047XX N TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1722,17,39,14,08B,1147190.0,1931288.0,2025,2025-11-27T15:41:26.000,41.967421519,-87.734183216,"
,  
(41.967421519, -87.734183216)"
166,14033689,JJ495338,2025-11-19T17:55:00.000,057XX S CICERO AVE,1335,CRIMINAL TRESPASS,TO AIRPORT,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,True,False,813,8,13,56,26,1145654.0,1866253.0,2025,2025-11-27T15:41:26.000,41.788987036,-87.74147999,"
,  
(41.788987036, -87.74147999)"
167,14033706,JJ495317,2025-11-19T17:54:00.000,080XX S UNION AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,False,False,621,6,6,71,04B,1173030.0,1851606.0,2025,2025-11-27T15:41:26.000,41.748232929,-87.641533277,"
,  
(41.748232929, -87.641533277)"
168,14033938,JJ495489,2025-11-19T17:49:00.000,003XX E 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,623,6,6,69,08B,1179686.0,1854026.0,2025,2025-11-27T15:41:26.000,41.754724242,-87.617069792,"
,  
(41.754724242, -87.617069792)"
169,14039538,JJ501988,2025-11-19T17:46:00.000,002XX W VAN BUREN ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,122,1,34,32,06,1174580.0,1898484.0,2025,2025-11-27T15:41:26.000,41.876836233,-87.6344566,"
,  
(41.876836233, -87.6344566)"
170,14033746,JJ495330,2025-11-19T17:45:00.000,008XX N TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1111,11,37,23,08B,1147889.0,1905391.0,2025,2025-11-27T15:41:26.000,41.89634439,-87.732280585,"
,  
(41.89634439, -87.732280585)"
171,14033951,JJ495503,2025-11-19T17:45:00.000,016XX S HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1014,10,24,29,14,1151321.0,1891596.0,2025,2025-11-27T15:41:26.000,41.858422731,-87.720037444,"
,  
(41.858422731, -87.720037444)"
172,14033676,JJ495325,2025-11-19T17:45:00.000,012XX N LARRABEE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1822,18,27,8,06,1172111.0,1908362.0,2025,2025-11-27T15:41:26.000,41.903996883,-87.643230238,"
,  
(41.903996883, -87.643230238)"
173,14033724,JJ495362,2025-11-19T17:45:00.000,003XX W 65TH ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,722,7,6,68,08B,1175351.0,1861945.0,2025,2025-11-27T15:41:26.000,41.77655283,-87.632719819,"
,  
(41.77655283, -87.632719819)"
174,14033723,JJ495323,2025-11-19T17:44:00.000,066XX N SACRAMENTO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2412,24,50,2,08B,1155139.0,1943885.0,2025,2025-11-27T15:41:26.000,42.001832063,-87.704615438,"
,  
(42.001832063, -87.704615438)"
175,14033677,JJ495307,2025-11-19T17:37:00.000,073XX S LOWE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,732,7,6,68,08A,1173235.0,1856212.0,2025,2025-11-27T15:41:26.000,41.760867844,-87.6406462,"
,  
(41.760867844, -87.6406462)"
176,14033705,JJ495310,2025-11-19T17:35:00.000,054XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1524,15,37,25,06,1140010.0,1904805.0,2025,2025-11-27T15:41:26.000,41.894884155,-87.761233398,"
,  
(41.894884155, -87.761233398)"
177,14034432,JJ496081,2025-11-19T17:30:00.000,039XX N KILBOURN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,1731,17,30,16,07,1145392.0,1925812.0,2025,2025-11-27T15:41:26.000,41.952429246,-87.740933534,"
,  
(41.952429246, -87.740933534)"
178,14034164,JJ495839,2025-11-19T17:30:00.000,009XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1924,19,44,6,06,1169517.0,1921439.0,2025,2025-11-27T15:41:26.000,41.939937714,-87.652377143,"
,  
(41.939937714, -87.652377143)"
