latitude,longitude,property_type,room_type,review_scores_rating,accommodates,bedrooms,beds,price
41.93701,-87.64096,Private room in rental unit,Private room,4.88,2,1.0,1.0,75.0
41.98033,-87.7979,Entire rental unit,Entire home/apt,4.84,4,1.0,3.0,99.0
41.98133153857112,-87.69885296594427,Private room in home,Private room,5.0,2,1.0,1.0,80.0
41.94119,-87.64719,Private room in home,Private room,4.97,2,1.0,1.0,139.0
41.80418,-87.7525,Private room in home,Private room,4.8,3,1.0,2.0,48.0
41.85383,-87.67472,Private room in rental unit,Private room,4.91,2,1.0,1.0,68.0
41.90883,-87.67533,Entire home,Entire home/apt,4.93,14,3.0,7.0,360.0
41.85814,-87.67103,Entire rental unit,Entire home/apt,4.62,2,1.0,2.0,97.0
41.9487679,-87.658905,Entire condo,Entire home/apt,4.84,12,3.0,5.0,184.0
41.91181,-87.78665,Entire rental unit,Entire home/apt,4.95,8,3.0,6.0,168.0
41.91878,-87.70699,Entire rental unit,Entire home/apt,4.81,4,2.0,2.0,115.0
41.93583,-87.64664,Entire condo,Entire home/apt,4.96,6,2.0,3.0,299.0
41.94883818323463,-87.65871316803376,Entire condo,Entire home/apt,4.82,7,2.0,2.0,143.0
41.95077,-87.68218,Entire rental unit,Entire home/apt,4.99,4,2.0,2.0,112.0
41.937068551011734,-87.70976680230369,Entire rental unit,Entire home/apt,4.98,4,2.0,3.0,164.0
41.81545,-87.59936,Entire rental unit,Entire home/apt,4.8,9,4.0,5.0,304.0
41.89758,-87.63341,Entire rental unit,Entire home/apt,5.0,3,1.0,1.0,175.0
41.916729062535445,-87.68841058015823,Private room in farm stay,Private room,4.97,2,1.0,1.0,89.0
41.93881,-87.74037,Entire rental unit,Entire home/apt,4.79,7,3.0,3.0,70.0
41.97172,-87.66809,Room in boutique hotel,Private room,4.88,4,2.0,2.0,999.0
41.92264,-87.71328,Entire rental unit,Entire home/apt,4.88,4,1.0,2.0,139.0
42.00626,-87.66208,Entire rental unit,Entire home/apt,4.98,5,3.0,3.0,197.0
41.93277,-87.72975,Private room in home,Private room,4.5,1,1.0,1.0,40.0
41.88302,-87.7096,Private room in home,Private room,4.76,2,1.0,1.0,33.0
41.80418,-87.7525,Private room in guest suite,Private room,4.85,2,1.0,1.0,37.0
41.85876555334561,-87.69546302145706,Entire guest suite,Entire home/apt,4.79,4,1.0,2.0,59.0
41.88134,-87.68796,Private room in rental unit,Private room,4.73,2,1.0,1.0,50.0
41.9476203918457,-87.70626068115234,Entire rental unit,Entire home/apt,4.83,4,2.0,2.0,109.0
41.88097,-87.68732,Private room in condo,Private room,4.95,2,1.0,1.0,59.0
41.8911,-87.63057,Private room in loft,Private room,4.89,3,1.0,2.0,100.0
41.78414,-87.60687,Private room in home,Private room,4.59,2,1.0,1.0,62.0
41.78171,-87.60619,Private room in home,Private room,4.67,2,1.0,1.0,69.0
41.78191,-87.60677,Private room in home,Private room,4.52,2,1.0,1.0,69.0
41.88302,-87.7096,Private room in home,Private room,4.76,3,1.0,2.0,34.0
41.78229,-87.60564,Private room in home,Private room,4.46,2,1.0,1.0,44.0
41.7822,-87.60769,Private room in home,Private room,4.66,2,1.0,1.0,38.0
41.9604,-87.72221,Entire guest suite,Entire home/apt,4.79,3,1.0,2.0,69.0
41.78227,-87.59816,Entire rental unit,Entire home/apt,4.61,6,3.0,3.0,111.0
41.99659,-87.66363,Entire rental unit,Entire home/apt,4.84,4,1.0,2.0,82.0
41.95553,-87.66835,Entire condo,Entire home/apt,4.63,5,2.0,3.0,125.0
41.91135,-87.67794,Entire rental unit,Entire home/apt,4.91,5,3.0,3.0,126.0
41.88302,-87.7096,Private room in home,Private room,4.79,2,1.0,1.0,32.0
41.99592,-87.69348,Private room in bungalow,Private room,4.99,2,1.0,1.0,74.0
41.894903,-87.666413,Entire rental unit,Entire home/apt,4.63,4,2.0,2.0,59.0
41.894903,-87.666413,Entire rental unit,Entire home/apt,4.72,4,2.0,2.0,81.0
41.90629790422556,-87.64216482402807,Entire condo,Entire home/apt,5.0,4,2.0,2.0,170.0
41.94108,-87.72245,Entire rental unit,Entire home/apt,4.95,6,2.0,3.0,99.0
41.76303,-87.583,Entire home,Entire home/apt,4.83,6,3.0,3.0,161.0
41.89254,-87.66813,Private room in rental unit,Private room,4.85,2,1.0,1.0,70.0
41.88682,-87.64427,Private room in townhouse,Private room,4.83,2,1.0,1.0,114.0
41.97654,-87.68986,Entire condo,Entire home/apt,4.71,4,2.0,2.0,64.0
41.92884,-87.70855,Entire rental unit,Entire home/apt,,2,2.0,2.0,160.0
41.92715,-87.65059,Private room in condo,Private room,4.82,4,1.0,2.0,145.0
41.85563,-87.67217,Entire rental unit,Entire home/apt,4.42,4,2.0,2.0,300.0
41.94702,-87.65285,Entire rental unit,Entire home/apt,4.68,10,3.0,6.0,194.0
41.81716,-87.6071,Entire condo,Entire home/apt,4.53,5,3.0,3.0,85.0
41.88714,-87.70876,Entire rental unit,Entire home/apt,4.61,8,2.0,2.0,70.0
41.88302,-87.7096,Private room in rental unit,Private room,4.76,2,1.0,1.0,32.0
41.83476,-87.61395,Entire home,Entire home/apt,4.92,8,4.0,4.0,1500.0
41.94706,-87.71326,Entire rental unit,Entire home/apt,4.96,3,1.0,1.0,105.0
41.81383,-87.60133,Entire home,Entire home/apt,4.8,6,3.0,3.0,365.0
41.9418,-87.64959,Private room in condo,Private room,4.97,2,1.0,1.0,165.0
41.91188878953584,-87.72442721239038,Entire home,Entire home/apt,4.97,2,1.0,1.0,76.0
41.88097,-87.68732,Private room in rental unit,Private room,4.82,2,1.0,1.0,55.0
41.85927963256836,-87.65789031982422,Entire rental unit,Entire home/apt,4.82,4,2.0,2.0,130.0
41.88562,-87.61753,Entire rental unit,Entire home/apt,4.0,2,1.0,1.0,170.0
41.83594,-87.63511,Private room in home,Private room,4.94,2,1.0,1.0,70.0
41.939883739964024,-87.65358340867559,Private room in bed and breakfast,Private room,4.64,2,1.0,1.0,119.0
41.80001,-87.60529,Entire condo,Entire home/apt,4.95,4,2.0,2.0,200.0
41.95325469970703,-87.77973175048828,Entire bungalow,Entire home/apt,4.86,6,3.0,3.0,145.0
41.89674,-87.66268,Entire rental unit,Entire home/apt,4.76,12,3.0,6.0,184.0
41.91806,-87.64258,Entire condo,Entire home/apt,4.95,2,1.0,1.0,149.0
41.94614,-87.68242,Entire rental unit,Entire home/apt,4.82,8,3.0,3.0,213.0
41.95274912072266,-87.6644369831942,Entire rental unit,Entire home/apt,4.93,3,1.0,1.0,85.0
41.910175367338894,-87.6940970451602,Entire rental unit,Entire home/apt,4.96,5,2.0,2.0,151.0
41.94431,-87.67925,Entire rental unit,Entire home/apt,4.73,4,2.0,2.0,155.0
41.94989,-87.74325,Entire home,Entire home/apt,4.66,10,6.0,6.0,390.0
41.91215,-87.68663,Entire rental unit,Entire home/apt,,4,2.0,2.0,555.0
41.796158,-87.597801,Entire home,Entire home/apt,4.87,8,4.0,5.0,355.0
41.84928,-87.63321,Private room in rental unit,Private room,4.44,2,1.0,2.0,69.0
41.88097,-87.68732,Private room in rental unit,Private room,4.85,2,1.0,1.0,54.0
41.88097,-87.68732,Private room in rental unit,Private room,4.93,2,1.0,1.0,55.0
41.95726,-87.7161,Entire home,Entire home/apt,4.68,8,4.0,5.0,349.0
41.84766,-87.63292,Private room in hostel,Private room,4.53,2,1.0,1.0,69.0
41.97343,-87.65546,Private room in rental unit,Private room,4.85,1,1.0,1.0,50.0
41.9907,-87.66695,Entire rental unit,Entire home/apt,4.89,4,2.0,2.0,105.0
41.98544692993164,-87.66254425048828,Private room in guest suite,Private room,4.95,4,1.0,2.0,134.0
41.89415,-87.62627,Entire condo,Entire home/apt,5.0,4,2.0,2.0,247.0
41.91538,-87.69769,Entire guest suite,Entire home/apt,4.63,2,1.0,1.0,110.0
41.96555,-87.68124,Entire rental unit,Entire home/apt,4.97,4,2.0,2.0,329.0
41.95056,-87.72431,Entire home,Entire home/apt,4.71,6,4.0,4.0,165.0
41.86467,-87.6243,Entire loft,Entire home/apt,4.87,5,2.0,2.0,210.0
41.79805,-87.60244,Entire rental unit,Entire home/apt,4.82,2,1.0,1.0,95.0
41.94538,-87.66959,Entire rental unit,Entire home/apt,4.97,2,1.0,1.0,164.0
41.93628,-87.65976,Entire rental unit,Entire home/apt,4.93,4,2.0,2.0,162.0
41.91215,-87.64146,Entire rental unit,Entire home/apt,4.93,6,2.0,4.0,78.0
41.84977,-87.63321,Private room in rental unit,Private room,4.53,2,1.0,1.0,69.0
41.90184,-87.63207,Entire rental unit,Entire home/apt,4.83,2,1.0,1.0,69.0
41.89491,-87.66053,Private room in condo,Private room,4.89,2,1.0,1.0,79.0
41.93102263430149,-87.64433800126022,Entire home,Entire home/apt,5.0,8,3.0,3.0,388.0
41.99931,-87.67077,Private room in bed and breakfast,Private room,4.82,2,1.0,1.0,35.0
41.89883,-87.65626,Entire rental unit,Entire home/apt,4.69,2,0.0,1.0,69.0
41.93859,-87.75689,Entire rental unit,Entire home/apt,4.71,5,2.0,3.0,364.0
41.84898,-87.67959,Private room in rental unit,Private room,4.81,2,1.0,1.0,27.0
41.93094,-87.72219,Entire rental unit,Entire home/apt,4.69,2,1.0,1.0,55.0
41.92114,-87.63986,Entire rental unit,Entire home/apt,4.72,3,1.0,2.0,236.0
41.8955,-87.69046,Entire rental unit,Entire home/apt,4.95,2,1.0,1.0,85.0
41.88895,-87.63364,Entire rental unit,Entire home/apt,5.0,2,2.0,2.0,160.0
41.94456,-87.65678,Entire rental unit,Entire home/apt,4.94,6,3.0,3.0,189.0
41.962921,-87.735283,Private room in rental unit,Private room,4.91,2,1.0,1.0,44.0
41.88714,-87.64393,Entire condo,Entire home/apt,4.95,2,1.0,1.0,199.0
41.924205566589976,-87.70123229028184,Entire home,Entire home/apt,4.91,12,4.0,4.0,197.0
41.84691,-87.61953,Entire condo,Entire home/apt,4.86,4,1.0,0.0,140.0
41.9462,-87.67828,Entire rental unit,Entire home/apt,4.9,4,1.0,2.0,141.0
41.89591,-87.63555,Entire rental unit,Entire home/apt,4.89,6,2.0,2.0,298.0
41.93896,-87.66504,Entire rental unit,Entire home/apt,4.75,4,2.0,2.0,133.0
41.90475,-87.69237,Entire rental unit,Entire home/apt,4.74,2,1.0,1.0,99.0
41.90522384643555,-87.68099975585938,Entire condo,Entire home/apt,4.88,16,3.0,9.0,177.0
41.93144,-87.70632,Entire rental unit,Entire home/apt,4.96,11,5.0,6.0,264.0
41.924270507020694,-87.70022652948042,Entire home,Entire home/apt,4.98,12,4.0,4.0,218.0
41.88302,-87.7096,Private room in home,Private room,4.78,4,1.0,2.0,33.0
41.76769,-87.63009,Private room in townhouse,Private room,4.74,2,1.0,1.0,39.0
41.88237,-87.69167,Entire home,Entire home/apt,4.84,8,3.0,4.0,97.0
41.88302,-87.7096,Private room in home,Private room,4.84,2,1.0,1.0,32.0
41.91836,-87.68852,Private room in townhouse,Private room,4.83,4,1.0,2.0,50.0
41.92754898282955,-87.66752290917015,Entire rental unit,Entire home/apt,4.8,4,1.0,2.0,84.0
41.88302,-87.7096,Private room in home,Private room,4.81,4,1.0,2.0,34.0
41.89385,-87.68128,Private room in home,Private room,4.99,2,1.0,1.0,78.0
41.91798,-87.67207,Entire rental unit,Entire home/apt,4.56,2,0.0,1.0,104.0
41.95677,-87.68976,Entire rental unit,Entire home/apt,4.46,2,1.0,1.0,125.0
41.95701,-87.69,Entire rental unit,Entire home/apt,4.63,2,0.0,2.0,121.0
41.97765,-87.68416,Private room in cottage,Private room,4.96,6,1.0,1.0,55.0
41.93038,-87.64908,Private room in rental unit,Private room,4.7,2,1.0,1.0,46.0
41.93717,-87.66876,Entire home,Entire home/apt,4.95,16,6.0,9.0,1271.0
41.97993211383089,-87.78932334571495,Entire home,Entire home/apt,5.0,3,1.0,2.0,125.0
41.910866224039864,-87.71970132093966,Entire home,Entire home/apt,4.97,6,4.0,4.0,277.0
41.97128,-87.69454,Entire guest suite,Entire home/apt,4.94,2,1.0,1.0,75.0
41.90899,-87.63969,Entire condo,Entire home/apt,4.8,3,2.0,2.0,150.0
42.00756,-87.6703,Shared room in rental unit,Shared room,4.33,2,1.0,0.0,34.0
41.89763,-87.66259,Private room in rental unit,Private room,4.85,4,1.0,1.0,95.0
41.9293927,-87.6482231,Private room in rental unit,Private room,4.73,2,1.0,1.0,47.0
41.92367,-87.73988,Entire rental unit,Entire home/apt,4.87,5,2.0,2.0,80.0
41.96937,-87.65686,Entire rental unit,Entire home/apt,4.9,4,1.0,1.0,94.0
41.8531,-87.69569,Entire rental unit,Entire home/apt,4.92,4,2.0,2.0,100.0
41.89685,-87.67424,Private room in rental unit,Private room,,2,1.0,1.0,65.0
41.85888,-87.67787,Entire rental unit,Entire home/apt,4.79,2,1.0,1.0,73.0
41.94488,-87.65022,Shared room in rental unit,Shared room,4.84,2,1.0,1.0,29.0
41.77859,-87.60467,Entire townhouse,Entire home/apt,5.0,8,3.0,4.0,307.0
41.76769,-87.63009,Private room in townhouse,Private room,4.69,2,1.0,1.0,39.0
41.76649,-87.63117,Private room in townhouse,Private room,4.81,2,1.0,1.0,39.0
41.76769,-87.63009,Private room in townhouse,Private room,4.59,2,2.0,1.0,39.0
41.98945,-87.66237,Private room in rental unit,Private room,5.0,1,1.0,1.0,49.0
41.98987,-87.6623,Private room in rental unit,Private room,4.93,1,1.0,1.0,44.0
41.89263,-87.65828,Entire rental unit,Entire home/apt,4.86,4,1.0,2.0,132.0
41.91563,-87.71099,Entire rental unit,Entire home/apt,4.84,4,2.0,2.0,69.0
41.94593,-87.65053,Entire rental unit,Entire home/apt,4.8,2,1.0,1.0,100.0
41.91642,-87.70351,Entire rental unit,Entire home/apt,4.74,4,2.0,2.0,90.0
41.91163,-87.64001,Entire rental unit,Entire home/apt,4.96,15,4.0,4.0,486.0
41.88097,-87.68732,Private room in rental unit,Private room,4.97,2,1.0,1.0,65.0
41.8943,-87.62693,Entire condo,Entire home/apt,4.93,2,1.0,1.0,121.0
41.77588,-87.59388,Entire condo,Entire home/apt,5.0,4,2.0,2.0,72.0
41.88868,-87.71235,Entire rental unit,Entire home/apt,4.84,4,0.0,2.0,71.0
41.9442138671875,-87.65602111816406,Private room in condo,Private room,4.91,1,1.0,1.0,121.0
41.82152,-87.60196,Private room in condo,Private room,4.88,2,1.0,1.0,50.0
41.89653,-87.66787,Private room in condo,Private room,4.93,2,1.0,1.0,80.0
41.89286,-87.68706,Entire rental unit,Entire home/apt,4.9,8,3.0,5.0,307.0
41.94461,-87.68513,Entire serviced apartment,Entire home/apt,4.91,2,1.0,1.0,115.0
41.9888,-87.67054,Private room in home,Private room,4.96,2,1.0,1.0,82.0
41.933759600935865,-87.70727589726448,Private room in rental unit,Private room,4.96,2,1.0,1.0,86.0
41.94296,-87.68487,Entire rental unit,Entire home/apt,4.98,4,2.0,2.0,101.0
41.92055,-87.67794,Entire rental unit,Entire home/apt,4.88,8,3.0,6.0,193.0
41.92214,-87.68344,Entire home,Entire home/apt,4.86,10,4.0,8.0,293.0
41.92214,-87.68344,Entire home,Entire home/apt,4.6,5,2.0,4.0,134.0
41.92214,-87.68344,Entire rental unit,Entire home/apt,4.93,5,2.0,3.0,115.0
42.00848,-87.66326,Private room in condo,Private room,4.97,1,1.0,1.0,48.0
41.89096,-87.63055,Private room in loft,Private room,4.9,3,1.0,1.0,91.0
41.87637,-87.66583,Entire home,Entire home/apt,4.98,2,1.0,1.0,154.0
41.89822,-87.68037,Entire rental unit,Entire home/apt,4.96,3,1.0,1.0,280.0
41.92669187393725,-87.64675915540268,Entire rental unit,Entire home/apt,4.92,2,1.0,1.0,125.0
41.962921,-87.735283,Private room in rental unit,Private room,4.71,1,1.0,1.0,33.0
41.93506,-87.65008,Entire home,Entire home/apt,5.0,6,3.0,3.0,215.0
41.91959,-87.69579,Entire loft,Entire home/apt,4.81,5,2.0,2.0,167.0
41.92214,-87.68344,Entire rental unit,Entire home/apt,4.84,5,3.0,3.0,89.0
42.01319,-87.67125,Entire condo,Entire home/apt,4.99,6,3.0,3.0,287.0
41.98294,-87.8196,Private room in bed and breakfast,Private room,4.78,2,1.0,1.0,39.0
41.9438,-87.65205,Entire rental unit,Entire home/apt,4.98,3,1.0,2.0,171.0
41.94846,-87.65892,Private room in rental unit,Private room,4.98,1,1.0,1.0,63.0
41.92925,-87.71908,Entire rental unit,Entire home/apt,4.82,2,1.0,2.0,91.0
41.67053,-87.64963,Entire rental unit,Entire home/apt,4.47,7,3.0,3.0,120.0
41.94583,-87.66586,Entire rental unit,Entire home/apt,4.98,5,2.0,3.0,234.0
41.8946,-87.66063,Private room in home,Private room,4.97,2,1.0,1.0,95.0
41.95003,-87.66435,Entire condo,Entire home/apt,4.85,3,3.0,3.0,425.0
41.94592,-87.68414,Entire home,Entire home/apt,,10,5.0,5.0,1500.0
41.96727,-87.69862,Entire home,Entire home/apt,4.93,1,1.0,1.0,70.0
41.89361,-87.66046,Entire condo,Entire home/apt,4.93,6,3.0,4.0,650.0
41.95346,-87.65727,Entire townhouse,Entire home/apt,4.84,4,2.0,2.0,350.0
41.999504,-87.661541,Entire rental unit,Entire home/apt,4.88,7,3.0,4.0,94.0
41.93705,-87.72359,Entire rental unit,Entire home/apt,4.93,6,2.0,2.0,500.0
41.89548,-87.67697,Entire rental unit,Entire home/apt,4.92,4,1.0,2.0,136.0
41.91967,-87.69185,Entire rental unit,Entire home/apt,4.86,6,3.0,4.0,231.0
41.92171,-87.66472,Entire condo,Entire home/apt,4.85,6,3.0,4.0,156.0
41.93775,-87.77815,Private room in home,Private room,4.85,3,1.0,2.0,85.0
41.9899,-87.69327,Entire rental unit,Entire home/apt,4.87,2,2.0,2.0,65.0
41.93863,-87.75513,Entire rental unit,Entire home/apt,4.9,7,3.0,4.0,392.0
42.02076,-87.67362,Private room in condo,Private room,4.9,1,1.0,1.0,58.0
41.80359,-87.72147,Private room in home,Private room,4.69,4,1.0,2.0,40.0
41.90085,-87.66334,Entire guest suite,Entire home/apt,4.96,3,0.0,2.0,132.0
41.95675,-87.75263,Entire guest suite,Entire home/apt,4.88,2,1.0,2.0,98.0
41.94234,-87.66306,Entire townhouse,Entire home/apt,4.98,7,3.0,2.0,399.0
41.95236,-87.65277,Entire guest suite,Entire home/apt,4.85,3,1.0,1.0,149.0
41.92801,-87.71453,Entire rental unit,Entire home/apt,5.0,2,2.0,2.0,124.0
41.84746,-87.63295,Private room in rental unit,Private room,4.71,4,1.0,3.0,139.0
41.950268,-87.653448,Entire condo,Entire home/apt,4.8,8,2.0,6.0,82.0
41.95233,-87.65152,Entire condo,Entire home/apt,5.0,2,1.0,1.0,74.0
41.97934,-87.67127,Entire guest suite,Entire home/apt,4.96,2,1.0,1.0,96.0
41.91854,-87.64024,Entire rental unit,Entire home/apt,4.51,4,0.0,2.0,200.0
41.95139,-87.71762,Private room in home,Private room,4.97,2,1.0,1.0,99.0
41.98911,-87.6726,Private room in home,Private room,4.97,2,1.0,1.0,82.0
41.94568,-87.66095,Entire rental unit,Entire home/apt,4.69,11,3.0,3.0,110.0
41.89885,-87.67681,Entire condo,Entire home/apt,4.82,4,2.0,2.0,115.0
41.92616340000001,-87.69771759999999,Entire rental unit,Entire home/apt,4.74,4,2.0,2.0,122.0
41.84974,-87.63156,Private room in condo,Private room,4.62,2,1.0,2.0,79.0
41.89559,-87.62578,Entire condo,Entire home/apt,4.76,2,1.0,1.0,100.0
41.94658,-87.66018,Entire rental unit,Entire home/apt,4.83,6,3.0,4.0,271.0
41.98387,-87.7129,Private room in rental unit,Private room,4.81,7,1.0,2.0,92.0
41.93394,-87.66252,Private room in townhouse,Private room,4.98,2,1.0,2.0,95.0
41.98367,-87.82077,Private room in bed and breakfast,Private room,4.77,2,1.0,1.0,40.0
41.89591,-87.6626,Private room in rental unit,Private room,4.82,2,1.0,1.0,95.0
41.9089,-87.68775,Entire loft,Entire home/apt,4.77,5,1.0,2.0,77.0
41.9741,-87.6631,Entire guesthouse,Entire home/apt,4.92,2,0.0,1.0,154.0
41.94799,-87.67612,Entire condo,Entire home/apt,4.91,5,2.0,2.0,80.0
42.00214,-87.66412,Entire rental unit,Entire home/apt,5.0,6,3.0,3.0,134.0
41.91496,-87.70588,Entire condo,Entire home/apt,4.81,4,2.0,2.0,113.0
41.96954,-87.77017,Entire rental unit,Entire home/apt,4.95,5,2.0,3.0,126.0
41.82412,-87.60415,Entire home,Entire home/apt,4.9,8,4.0,6.0,450.0
41.91099,-87.70371,Entire rental unit,Entire home/apt,4.75,2,1.0,1.0,95.0
41.97837,-87.71576,Private room in home,Private room,4.75,1,1.0,1.0,45.0
41.92197,-87.69221,Entire rental unit,Entire home/apt,4.76,2,1.0,1.0,80.0
41.98593,-87.66764,Entire rental unit,Entire home/apt,4.93,6,3.0,5.0,147.0
41.90081,-87.6326,Private room in guest suite,Private room,4.8,2,1.0,1.0,142.0
41.97674,-87.76449,Entire rental unit,Entire home/apt,,1,1.0,1.0,35.0
41.9916,-87.69375,Entire condo,Entire home/apt,4.7,8,3.0,3.0,139.0
41.95042,-87.73472,Entire rental unit,Entire home/apt,4.77,6,2.0,2.0,200.0
41.85725,-87.69515,Private room in rental unit,Private room,4.55,1,1.0,1.0,40.0
41.9037,-87.63364,Entire loft,Entire home/apt,4.92,15,5.0,8.0,450.0
41.87131,-87.6253,Entire loft,Entire home/apt,,4,1.0,1.0,350.0
41.92597,-87.71336,Entire rental unit,Entire home/apt,5.0,2,2.0,2.0,100.0
41.97303,-87.77702,Private room in condo,Private room,4.87,1,2.0,1.0,45.0
41.97092,-87.64987,Private room in home,Private room,4.97,2,1.0,1.0,100.0
41.96587,-87.68948,Private room in rental unit,Private room,4.95,2,1.0,1.0,59.0
41.84656,-87.68345,Entire rental unit,Entire home/apt,4.79,5,2.0,3.0,100.0
41.8584,-87.69293,Private room in rental unit,Private room,4.44,1,1.0,1.0,30.0
41.95849,-87.71737,Entire rental unit,Entire home/apt,4.99,6,2.0,3.0,183.0
41.79367,-87.58153,Private room in condo,Private room,5.0,1,1.0,1.0,107.0
41.8914,-87.61893,Entire serviced apartment,Entire home/apt,5.0,6,2.0,3.0,333.0
41.96811,-87.75812,Entire guest suite,Entire home/apt,4.94,4,1.0,2.0,95.0
41.8936,-87.66118,Entire rental unit,Entire home/apt,4.88,6,2.0,4.0,103.0
41.8857,-87.67272,Entire rental unit,Entire home/apt,4.87,6,3.0,3.0,110.0
41.88619,-87.62075,Entire rental unit,Entire home/apt,5.0,6,2.0,3.0,245.0
41.98915,-87.66193,Entire rental unit,Entire home/apt,4.96,5,2.0,2.0,165.0
41.82173,-87.60428,Entire home,Entire home/apt,4.86,12,5.0,6.0,700.0
41.94224,-87.72879,Entire loft,Entire home/apt,4.84,2,1.0,1.0,69.0
41.88524,-87.61911,Entire serviced apartment,Entire home/apt,4.89,6,2.0,3.0,245.0
41.93563,-87.69241,Entire home,Entire home/apt,4.86,6,3.0,3.0,164.0
41.89958,-87.63047,Entire rental unit,Entire home/apt,4.81,2,1.0,1.0,69.0
41.85008,-87.68165,Entire rental unit,Entire home/apt,4.92,2,1.0,2.0,115.0
41.81766,-87.69182,Entire home,Entire home/apt,4.43,12,5.0,6.0,375.0
41.96533,-87.68213,Entire condo,Entire home/apt,4.95,4,2.0,3.0,200.0
41.96626,-87.6709,Entire townhouse,Entire home/apt,4.96,10,4.0,8.0,230.0
41.93975,-87.64756,Entire rental unit,Entire home/apt,4.85,4,1.0,3.0,86.0
41.89817,-87.690102,Entire condo,Entire home/apt,4.88,4,2.0,4.0,162.0
41.96418,-87.66106,Entire rental unit,Entire home/apt,4.96,6,3.0,4.0,264.0
41.93522,-87.73761,Entire home,Entire home/apt,4.93,7,3.0,4.0,349.0
41.97568,-87.67192,Entire rental unit,Entire home/apt,4.98,4,3.0,3.0,168.0
41.91749,-87.69536,Entire condo,Entire home/apt,4.93,2,1.0,1.0,89.0
41.98569,-87.76681,Private room in home,Private room,4.86,4,0.0,4.0,76.0
41.91342,-87.68689,Entire rental unit,Entire home/apt,4.87,4,0.0,2.0,92.0
